    1651       4            100.0000
    1652       4            100.0000
    1653       4            100.0000
    1654       4            100.0000
    1655       4            100.0000
    1656       4            100.0000
    1657       4            100.0000
    1658       4            100.0000
    1659       4            100.0000
    1660       4            100.0000
    1661       4            100.0000
    1662       4            100.0000
    1663       4            100.0000
    1664       4            100.0000
    1665       4            100.0000
    1666       4            100.0000
    1667       4            100.0000
    1668       4            100.0000
    1669       4            100.0000
    1670       4            100.0000
    1671       4            100.0000
    1672       4            100.0000
    1673       4            100.0000
    1674       4            100.0000
    1675       4            100.0000
    1676       4            100.0000
    1677       4            100.0000
    1678       4            100.0000
    1679       4            100.0000
    1680       4            100.0000
    1681       4            100.0000
    1682       4            100.0000
    1683       4            100.0000
    1684       4            100.0000
    1685       4            100.0000
    1686       4            100.0000
    1687       4            100.0000
    1688       4            100.0000
    1689       4            100.0000
    1690       4            100.0000
    1691       4            100.0000
    1692       4            100.0000
    1693       4            100.0000
    1694       4            100.0000
    1695       4            100.0000
    1696       4            100.0000
    1697       4            100.0000
    1698       4            100.0000
    1699       4            100.0000
    1700       4            100.0000
    1751       4            100.0000
    1752       4            100.0000
    1753       4            100.0000
    1754       4            100.0000
    1755       4            100.0000
    1756       4            100.0000
    1757       4            100.0000
    1758       4            100.0000
    1759       4            100.0000
    1760       4            100.0000
    1761       4            100.0000
    1762       4            100.0000
    1763       4            100.0000
    1764       4            100.0000
    1765       4            100.0000
    1766       4            100.0000
    1767       4            100.0000
    1768       4            100.0000
    1769       4            100.0000
    1770       4            100.0000
    1771       4            100.0000
    1772       4            100.0000
    1773       4            100.0000
    1774       4            100.0000
    1775       4            100.0000
    1776       4            100.0000
    1777       4            100.0000
    1778       4            100.0000
    1779       4            100.0000
    1780       4            100.0000
    1781       4            100.0000
    1782       4            100.0000
    1783       4            100.0000
    1784       4            100.0000
    1785       4            100.0000
    1786       4            100.0000
    1787       4            100.0000
    1788       4            100.0000
    1789       4            100.0000
    1790       4            100.0000
    1791       4            100.0000
    1792       4            100.0000
    1793       4            100.0000
    1794       4            100.0000
    1795       4            100.0000
    1796       4            100.0000
    1797       4            100.0000
    1798       4            100.0000
    1799       4            100.0000
    1800       4            100.0000
    1851       4            100.0000
    1852       4            100.0000
    1853       4            100.0000
    1854       4            100.0000
    1855       4            100.0000
    1856       4            100.0000
    1857       4            100.0000
    1858       4            100.0000
    1859       4            100.0000
    1860       4            100.0000
    1861       4            100.0000
    1862       4            100.0000
    1863       4            100.0000
    1864       4            100.0000
    1865       4            100.0000
    1866       4            100.0000
    1867       4            100.0000
    1868       4            100.0000
    1869       4            100.0000
    1870       4            100.0000
    1871       4            100.0000
    1872       4            100.0000
    1873       4            100.0000
    1874       4            100.0000
    1875       4            100.0000
    1876       4            100.0000
    1877       4            100.0000
    1878       4            100.0000
    1879       4            100.0000
    1880       4            100.0000
    1881       4            100.0000
    1882       4            100.0000
    1883       4            100.0000
    1884       4            100.0000
    1885       4            100.0000
    1886       4            100.0000
    1887       4            100.0000
    1888       4            100.0000
    1889       4            100.0000
